Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_10_S6-A10_1_9670.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_11_S6-A11_1_9671.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_12_S6-A12_1_9672.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_13_S6-B1_1_9673.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_14_S6-B2_1_9674.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_16_S6-B4_1_9676.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_17_S6-B5_1_9677.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_18_S6-B6_1_9678.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_1_S6-A1_1_9661.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_2_S6-A2_1_9662.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_3_S6-A3_1_9663.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_4_S6-A4_1_9664.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_5_S6-A5_1_9665.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_6_S6-A6_1_9666.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_7_S6-A7_1_9667.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_8_S6-A8_1_9668.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_19_S6-B7_1_9679.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_20_S6-B8_1_9680.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_21_S6-B9_1_9681.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_22_S6-B10_1_9682.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_23_S6-B11_1_9683.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_24_S6-B12_1_9684.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_25_S6-C1_1_9685.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_26_S6-C2_1_9686.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_27_S6-C3_1_9687.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_28_S6-C4_1_9688.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_29_S6-C5_1_9689.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_30_S6-C6_1_9690.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_31_S6-C7_1_9691.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_33_S6-C9_1_9693.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_34_S6-C10_1_9694.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_35_S6-C11_1_9695.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_9_S6-A9_1_9669.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_15_S6-B3_1_9675.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_32_S6-C8_1_9692.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_36_S6-C12_1_9696.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen10_S3-C10_1_7533.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen11_S3-C11_1_7534.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen12_S3-C12_1_7535.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen13_S3-D1_1_7536.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen14_S3-D2_1_7537.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen15_S3-D3_1_7538.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen16_S3-D4_1_7539.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen17_S3-D5_1_7540.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen18_S3-D6_1_7541.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen19_S3-D7_1_7542.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen1_S3-C1_1_7524.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen20_S3-D8_1_7543.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen21_S3-D9_1_7544.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen22_S3-D10_1_7545.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen23_S3-D11_1_7546.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen24_S3-D12_1_7547.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen25_S3-B8_1_7523.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen2_S3-C2_1_7525.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen3_S3-C3_1_7526.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen4_S3-C4_1_7527.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen5_S3-C5_1_7528.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen6_S3-C6_1_7529.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen7_S3-C7_1_7530.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen8_S3-C8_1_7531.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen9_S3-C9_1_7532.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_10_S6-D10_1_6499.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_11_S6-D11_1_6500.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_12_S6-D12_1_6501.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_13_S6-E1_1_6502.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_14_S6-E2_1_6503.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_15_S6-E3_1_6504.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_16_S6-E4_1_6505.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_17_S6-E5_1_6506.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_18_S6-E6_1_6507.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_19_S6-E7_1_6508.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_1_S6-D1_1_6490.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_20_S6-E8_1_6509.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_21_S6-E9_1_6510.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_22_S6-E10_1_6511.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_2_S6-D2_1_6491.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_3_S6-D3_1_6492.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_4_S6-D4_1_6493.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_5_S6-D5_1_6494.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_6_S6-D6_1_6495.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_7_S6-D7_1_6496.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_8_S6-D8_1_6497.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_9_S6-D9_1_6498.d
A0A1A7ZS83;A0A1A8A796;A0A1A8BY14;A0A1A8FLZ6;A0A1A8FM94;A0A1A8GSG2;A0A1A8I9Y9;A0A1A8KUV3;A0A1A8QIX5;A0A1A8R877;A0A1A8SF08;A0A8C6LIX3;A0A8C6LPC9;A0A8C6NSD6;A0A9D3BA48	A0A1A7ZS83_NOTFU;A0A1A8A796_NOTFU;A0A1A8BY14_NOTKA;A0A1A8FLZ6_9TELE;A0A1A8FM94_9TELE;A0A1A8GSG2_9TELE;A0A1A8I9Y9_NOTKU;A0A1A8KUV3_NOTKU;A0A1A8QIX5_9TELE;A0A1A8R877_9TELE;A0A1A8SF08_9TELE;A0A8C6LIX3_NOTFU;A0A8C6LPC9_NOTFU;A0A8C6NSD6_NOTFU;A0A9D3BA48_NOTFU	ELAVL1;G4P62_012718;HUG	ELAV-like protein (Fragment)	2	0																																																																										3314.66		2912.64				1569.42			
A0A1A7ZS84;A0A1A8E021;A0A1A8H544;A0A1A8J9Y7;A0A1A8L272;A0A1A8NSU7	A0A1A7ZS84_NOTFU;A0A1A8E021_NOTKA;A0A1A8H544_9TELE;A0A1A8J9Y7_NOTKU;A0A1A8L272_9TELE;A0A1A8NSU7_9TELE	UFD1L	Ubiquitin recognition factor in ER-associated degradation protein 1	3	1																																						1157.54	461.037	1001.75	1627.55	808.676			3058.52	2545.74	590.377		620.462		684.923	616.558	763.09	727.586	929.826	2398.89	2307.75	1440.29	5202.96	1802.89	1444.62																						
A0A1A7ZS84;A0A1A8E021;A0A1A8H544;A0A1A8J9Y7;A0A1A8NSU7	A0A1A7ZS84_NOTFU;A0A1A8E021_NOTKA;A0A1A8H544_9TELE;A0A1A8J9Y7_NOTKU;A0A1A8NSU7_9TELE	UFD1L	Ubiquitin recognition factor in ER-associated degradation protein 1	8	2	12764.7	13524.8	5012.28	5980.72			14527.9	5913.93	7326.34	5065.6	4081.73		10775.6	7051.39	10742.0	13427.7		1331.29		1739.63	1050.8		2350.74	1647.17		1032.15	2040.9	4846.54	2015.18	2450.88	2131.7	1797.1																																																			
A0A1A7ZS93;A0A1A8CZZ9;A0A1A8F9S7;A0A1A8I3R2;A0A1A8MBT3;A0A1A8SJ42	A0A1A7ZS93_NOTFU;A0A1A8CZZ9_NOTKA;A0A1A8F9S7_9TELE;A0A1A8I3R2_NOTKU;A0A1A8MBT3_9TELE;A0A1A8SJ42_9TELE	VPS26B	VPS26 retromer complex component B	9	2	5589.94	4553.38	7398.29				7953.25		6156.12	3264.89	5840.54			5575.0	8010.67	4957.21		1537.1		1359.58				817.222	635.255	1752.16	883.976		524.078	2980.78	607.659	1194.6																																																			
A0A1A7ZSA0	A0A1A7ZSA0_NOTFU	ACTN4	Actinin, alpha 4	1	0																																	19792.8																																																		
A0A1A7ZSA0;A0A1A8BZX5;A0A1A8DY14;A0A1A8J9W2	A0A1A7ZSA0_NOTFU;A0A1A8BZX5_NOTKA;A0A1A8DY14_NOTKA;A0A1A8J9W2_NOTKU	ACTN4	Actinin, alpha 4	34	13																	9441.49	9666.91	21162.5	13665.9	15233.7	17291.9	14070.7	16149.3	8143.14	12181.9	11040.4	9402.8	13133.8	16021.2	7487.75	9871.66																																																			
A0A1A7ZSC1	A0A1A7ZSC1_NOTFU	Nfu_g_1_000275	Histone H2A	1	0	1543.89													707.362	945.359																																																																				
A0A1A7ZSC1;A0A1A8BM81;A0A1A8F0Q9;A0A1A8GN93;A0A1A8J4D5;A0A1A8JE41;A0A1A8LCP8;A0A1A8PGY8;A0A1A8V3B3;A0A9D3BDG9	A0A1A7ZSC1_NOTFU;A0A1A8BM81_NOTKA;A0A1A8F0Q9_9TELE;A0A1A8GN93_9TELE;A0A1A8J4D5_NOTKU;A0A1A8JE41_NOTKU;A0A1A8LCP8_9TELE;A0A1A8PGY8_9TELE;A0A1A8V3B3_NOTFU;A0A9D3BDG9_NOTFU	G4P62_010996;Nfu_g_1_000275;OLA.7797	Histone H2A	6	0																																	1413.38		36652.5	71812.2																																															
A0A1A7ZSC6	A0A1A7ZSC6_NOTFU	AGLA	Glycogen debranching enzyme	4	0	8365.13		13811.0				7306.65	20734.2	4074.78	8609.45	10951.9	10424.4			4371.9																																																																				
A0A1A7ZSD3;A0A1A8AI48;A0A1A8B0Q8;A0A1A8HQH7;A0A8C6Q516;A0A8C6Q734;A0A8C6Q763;A0A8C6Q7G3;A0A8C6Q9J5;A0A8C6W0R1;A0A9D2YFH4;A0A9D2YGA3	A0A1A7ZSD3_NOTFU;A0A1A8AI48_NOTFU;A0A1A8B0Q8_NOTFU;A0A1A8HQH7_NOTKU;A0A8C6Q516_NOTFU;A0A8C6Q734_NOTFU;A0A8C6Q763_NOTFU;A0A8C6Q7G3_NOTFU;A0A8C6Q9J5_NOTFU;A0A8C6W0R1_NOTFU;A0A9D2YFH4_NOTFU;A0A9D2YGA3_NOTFU	LRRFIP2;lrrfip2	Leucine-rich repeat flightless-interacting protein 2	3	0																																	9633.25	11109.3																																																	
A0A1A7ZSD8;A0A1A8C2J1;A0A1A8DWF2;A0A1A8EXF1;A0A1A8H2Y5;A0A1A8JX33;A0A1A8NGG8;A0A1A8NUN9;A0A1A8QC82;A0A1A8V0F1;A0A8C6PUU0;A0A8C6VXT7	A0A1A7ZSD8_NOTFU;A0A1A8C2J1_NOTKA;A0A1A8DWF2_NOTKA;A0A1A8EXF1_9TELE;A0A1A8H2Y5_9TELE;A0A1A8JX33_NOTKU;A0A1A8NGG8_9TELE;A0A1A8NUN9_9TELE;A0A1A8QC82_9TELE;A0A1A8V0F1_NOTFU;A0A8C6PUU0_NOTFU;A0A8C6VXT7_NOTFU	MOCS3;mocs3	Adenylyltransferase and sulfurtransferase MOCS3	2	0	3406.52	2898.86							385.646	2199.75	1330.05			3713.43		2149.86																																																																			
A0A1A7ZSE9	A0A1A7ZSE9_NOTFU	KNG1	Kininogen 1	2	2																							575.357	576.819		265.103					816.271																																																				
A0A1A7ZSE9;A0A1A8CC42;A0A1A8DKG5	A0A1A7ZSE9_NOTFU;A0A1A8CC42_NOTKA;A0A1A8DKG5_NOTKA	KNG1	Kininogen 1	4	4																																		5571.33	6112.16	7517.08																																															
A0A1A7ZSF9	A0A1A7ZSF9_NOTFU	CALUA	Calumenin a	1	0																		2276.72		854.86	573.047		983.476	835.381				5261.14	2878.84																																																						
A0A1A7ZSG7;A0A1A8C2X3;A0A1A8EZ59;A0A1A8JA59;A0A1A8L287;A0A1A8QE10	A0A1A7ZSG7_NOTFU;A0A1A8C2X3_NOTKA;A0A1A8EZ59_9TELE;A0A1A8JA59_NOTKU;A0A1A8L287_9TELE;A0A1A8QE10_9TELE	SART1	Spliceosome associated factor 1, recruiter of U4/U6.U5 tri-snRNP	3	3																																		13951.0	5202.46	3438.83																																						1695.22						936.723	1358.11		895.719
A0A1A7ZSG7;A0A1A8C2X3;A0A1A8EZ59;A0A1A8JA59;A0A1A8QE10	A0A1A7ZSG7_NOTFU;A0A1A8C2X3_NOTKA;A0A1A8EZ59_9TELE;A0A1A8JA59_NOTKU;A0A1A8QE10_9TELE	SART1	Spliceosome associated factor 1, recruiter of U4/U6.U5 tri-snRNP	4	4																		3346.08	1468.64	1012.67	1427.3	960.445	1654.04	2062.7	2080.01	793.741	3431.66	4772.66	2265.05	803.786	1380.14	1335.81																																																			
A0A1A7ZSG7;A0A1A8C2X3;A0A1A8JA59;A0A1A8L287;A0A1A8QE10	A0A1A7ZSG7_NOTFU;A0A1A8C2X3_NOTKA;A0A1A8JA59_NOTKU;A0A1A8L287_9TELE;A0A1A8QE10_9TELE	SART1	Spliceosome associated factor 1, recruiter of U4/U6.U5 tri-snRNP	12	12	2527.85	6384.41	2631.35	25458.5	9439.57	17645.3	15173.1	31832.5	4344.07	2981.47	3744.35		16326.9	2039.69	7303.19	3874.6																																																																			
A0A1A7ZSH0;A0A1A8A721;A0A1A8C536;A0A1A8R2A5;A0A1A8UDG3;A0A8C6PXQ5;A0A9D3BWQ6	A0A1A7ZSH0_NOTFU;A0A1A8A721_NOTFU;A0A1A8C536_NOTKA;A0A1A8R2A5_9TELE;A0A1A8UDG3_NOTFU;A0A8C6PXQ5_NOTFU;A0A9D3BWQ6_NOTFU	MYO5C;myo5c	Myosin VC	3	0				1881.77					408.426	395.829				799.355		885.116																																																																			
A0A1A7ZSH5;A0A1A8VAN2;A0A9D2XR59;A0A9D2XRE3;A0A9D2XRF1;A0A9D2XRY9;A0A9D2XSL4;A0A9D2XTF9;A0A9D3BEI1;A0A9D3BHC0	A0A1A7ZSH5_NOTFU;A0A1A8VAN2_NOTFU;A0A9D2XR59_NOTFU;A0A9D2XRE3_NOTFU;A0A9D2XRF1_NOTFU;A0A9D2XRY9_NOTFU;A0A9D2XSL4_NOTFU;A0A9D2XTF9_NOTFU;A0A9D3BEI1_NOTFU;A0A9D3BHC0_NOTFU	G4P62_000820;LRMP	Lymphoid-restricted membrane protein	1	0									2959.18	3670.95																																																																									
A0A1A7ZSH7;A0A1A8AID6;A0A1A8BD95;A0A1A8ECV6;A0A1A8JWG0;A0A1A8L250;A0A1A8LYD0;A0A1A8P183;A0A1A8PJY9;A0A1A8QGG3;A0A1A8V6I5	A0A1A7ZSH7_NOTFU;A0A1A8AID6_NOTFU;A0A1A8BD95_NOTKA;A0A1A8ECV6_NOTKA;A0A1A8JWG0_NOTKU;A0A1A8L250_9TELE;A0A1A8LYD0_9TELE;A0A1A8P183_9TELE;A0A1A8PJY9_9TELE;A0A1A8QGG3_9TELE;A0A1A8V6I5_NOTFU	DIP2A	DIP2 disco-interacting protein 2 homolog A	2	1	1237.89						1495.66							1229.92	1745.77																																																																				
A0A1A7ZSI1;A0A1A8C1T2;A0A1A8EXF7;A0A1A8JXH9;A0A1A8NG41;A0A1A8NU81;A0A8C6LLA4	A0A1A7ZSI1_NOTFU;A0A1A8C1T2_NOTKA;A0A1A8EXF7_9TELE;A0A1A8JXH9_NOTKU;A0A1A8NG41_9TELE;A0A1A8NU81_9TELE;A0A8C6LLA4_NOTFU	SNRPB;snrpb	Small nuclear ribonucleoprotein-associated protein	7	0	12171.6	4223.73	13462.6		7329.02		7539.7		9591.48	6365.78	9830.89			14424.8	11313.5			429.95	3300.89	1450.08	1589.56	764.609	3086.31	4990.73	817.151	1484.29	776.873		628.138	4032.45	1266.34	2284.46					3322.88	1679.46	9683.32	1687.98		3260.33	1591.09	3477.13	988.237	3099.82	8937.28		6567.65	4671.15	1340.39	5187.72	11770.6	2260.85	1474.74			1573.77		1705.25	2901.48																						
A0A1A7ZSI2;A0A1A8CQQ0;A0A1A8E747;A0A1A8MYL5;A0A1A8PNH7;A0A8C6P7F0	A0A1A7ZSI2_NOTFU;A0A1A8CQQ0_NOTKA;A0A1A8E747_NOTKA;A0A1A8MYL5_9TELE;A0A1A8PNH7_9TELE;A0A8C6P7F0_NOTFU	C2;G4P62_010918	C3/C5 convertase	2	0																																		1359.55	1317.54	3671.25																																															
A0A1A7ZSI6;A0A1A8DVR1;A0A1A8EXE2;A0A1A8J8U7;A0A1A8NFW2;A0A1A8NUD6	A0A1A7ZSI6_NOTFU;A0A1A8DVR1_NOTKA;A0A1A8EXE2_9TELE;A0A1A8J8U7_NOTKU;A0A1A8NFW2_9TELE;A0A1A8NUD6_9TELE	FTH1A	Ferritin	7	5	6293.81	14280.9	12032.1	4849.05	6249.93	10333.1	11427.3	23206.4	18463.3		6298.92		12627.2	1480.81	22290.5	34159.7		3677.19	12954.6	827.349	3971.56	3695.46	2086.32	1435.8	913.893	1446.87	926.974	1401.82	3526.32	909.83	925.405	495.2								4533.92			6312.42	25551.8	7943.7	5274.92	903.36		1987.08	757.736			1065.05	5414.09				9032.94	12304.5	3175.87	4928.43																						
A0A1A7ZSI8;A0A1A8B9E0;A0A1A8BM64;A0A1A8CE99;A0A1A8GB54;A0A1A8K2F7;A0A1A8NCI9;A0A1A8P5F4;A0A1A8PKU3;A0A1A8PV00;A0A1A8ULR5;A0A8C6LTS1;A0A8C6LXF2;A0A9D3C378	A0A1A7ZSI8_NOTFU;A0A1A8B9E0_NOTFU;A0A1A8BM64_NOTKA;A0A1A8CE99_NOTKA;A0A1A8GB54_9TELE;A0A1A8K2F7_NOTKU;A0A1A8NCI9_9TELE;A0A1A8P5F4_9TELE;A0A1A8PKU3_9TELE;A0A1A8PV00_9TELE;A0A1A8ULR5_NOTFU;A0A8C6LTS1_NOTFU;A0A8C6LXF2_NOTFU;A0A9D3C378_NOTFU	ELP3;elp3	Elongator complex protein 3	5	0	997.337		632.852						922.459	340.725	1077.28			1656.61	658.814																																																																				
A0A1A7ZSJ4;A0A1A8ABH6;A0A1A8D0X5;A0A1A8DAA5;A0A1A8FBA3;A0A1A8HDR0;A0A1A8I452;A0A1A8K1J6;A0A1A8LQ59;A0A1A8PAS7;A0A1A8PD44;A0A1A8QPW5;A0A1A8SHP2;A0A1A8U9E9;A0A8C6KSU6;A0A8C6KSW3;A0A8C6KSW4;A0A8C6NL33	A0A1A7ZSJ4_NOTFU;A0A1A8ABH6_NOTFU;A0A1A8D0X5_NOTKA;A0A1A8DAA5_NOTKA;A0A1A8FBA3_9TELE;A0A1A8HDR0_9TELE;A0A1A8I452_NOTKU;A0A1A8K1J6_NOTKU;A0A1A8LQ59_9TELE;A0A1A8PAS7_9TELE;A0A1A8PD44_9TELE;A0A1A8QPW5_9TELE;A0A1A8SHP2_9TELE;A0A1A8U9E9_NOTFU;A0A8C6KSU6_NOTFU;A0A8C6KSW3_NOTFU;A0A8C6KSW4_NOTFU;A0A8C6NL33_NOTFU	PABPN1;pabpn1	Poly(A) binding protein, nuclear 1 (Fragment)	2	0																																	6975.43																																																		
A0A1A7ZSJ4;A0A1A8DAA5;A0A1A8HDR0;A0A1A8K1J6;A0A1A8PAS7;A0A1A8PD44;A0A1A8SHP2;A0A1A8U9E9	A0A1A7ZSJ4_NOTFU;A0A1A8DAA5_NOTKA;A0A1A8HDR0_9TELE;A0A1A8K1J6_NOTKU;A0A1A8PAS7_9TELE;A0A1A8PD44_9TELE;A0A1A8SHP2_9TELE;A0A1A8U9E9_NOTFU	PABPN1	Poly(A) binding protein, nuclear 1 (Fragment)	3	0																																					35886.7	27054.6	22515.5	22856.2	28551.6	17863.8	12852.4	14403.7	22907.9	13361.9	18613.3	32194.8	26069.2	32557.0	22795.6	30716.7	33209.7	18189.9	25303.9	30770.5	22506.3	16653.4	22876.7	13030.0	24127.0																						
A0A1A7ZSK6	A0A1A7ZSK6_NOTFU	MKI67IP	Mki67 (FHA domain) interacting nucleolar phosphoprotein	1	1																				480.913	1915.13		1669.59	2411.44		2314.76			476.621	1140.27	1662.5	3236.52																																																			
A0A1A7ZSL2;A0A1A8DHM0;A0A1A8J300;A0A1A8MIH5;A0A1A8RVI6	A0A1A7ZSL2_NOTFU;A0A1A8DHM0_NOTKA;A0A1A8J300_NOTKU;A0A1A8MIH5_9TELE;A0A1A8RVI6_9TELE	HN1B	Hematological and neurological expressed 1b	5	1	378.103		368.029		864.844	1051.31	801.278		789.195		1184.8				1776.16																						3778.92	1655.39	4747.33		7129.72	2007.28		3366.55	23706.5	2246.27	2091.18	3414.65	1800.98	4635.25	6565.24	4114.51	6363.21	2895.71	2767.05	3422.05	2327.95	2277.4	2520.58	2646.31	1801.43	4051.1		872.796	2102.12	2341.5	1087.48	1748.53	1538.14	1865.65	1459.54	6358.82	1926.29	1193.48	1659.14	1800.88	3542.31	3544.95	3655.35	1992.02	1665.68	5671.46	6050.3
A0A1A7ZSL2;A0A1A8DHM0;A0A1A8J300;A0A1A8MIH5;A0A1A8RVI6;A0A9D2YI89	A0A1A7ZSL2_NOTFU;A0A1A8DHM0_NOTKA;A0A1A8J300_NOTKU;A0A1A8MIH5_9TELE;A0A1A8RVI6_9TELE;A0A9D2YI89_NOTFU	HN1B;hn1	Hematological and neurological expressed 1b	2	0																		1264.91		717.062			657.352	305.123		403.168																																																									
A0A1A7ZSL7	A0A1A7ZSL7_NOTFU	COL6A3	Collagen, type VI, alpha 3	12	0																	2499.14	1477.86	2375.76	7908.02	3623.67		3779.29	2890.09	953.792	3156.24	1940.68		1525.59	3336.98	1498.96	3270.74	566.016	6974.37	1697.09																																																
A0A1A7ZSM9	A0A1A7ZSM9_NOTFU	ADD1	Alpha-adducin	8	0																																					2329.8	3388.5	2642.69	2927.78	6256.16	1643.08	3202.38	1395.81	4680.68	4053.46	2500.95	3847.42	3511.68	2374.69	2883.39	1533.79	1436.48	2754.65	3129.65	4467.31	3954.95	3795.1	2892.27	3653.0	2794.74																						
A0A1A7ZSU2	A0A1A7ZSU2_NOTFU	AGPAT3	1-acylglycerol-3-phosphate O-acyltransferase 3	1	0							1987.48	9027.9		1914.55					2040.36																																																																				
A0A1A7ZSV1;A0A1A8CYA3;A0A1A8D7U4;A0A1A8FB41;A0A1A8K1I6;A0A1A8MBD7;A0A1A8PCP3;A0A1A8PDB1	A0A1A7ZSV1_NOTFU;A0A1A8CYA3_NOTKA;A0A1A8D7U4_NOTKA;A0A1A8FB41_9TELE;A0A1A8K1I6_NOTKU;A0A1A8MBD7_9TELE;A0A1A8PCP3_9TELE;A0A1A8PDB1_9TELE	ELOVL5	Elongation of very long chain fatty acids protein 5	1	1	2627.49		9363.05				10053.1		18571.2	6899.08				18394.6		943.381																																																																			
A0A1A7ZSW3;A0A1A8I801;A0A1A8P8B6;A0A1A8S3D4;A0A1A8UU60;A0A8C6PIW4	A0A1A7ZSW3_NOTFU;A0A1A8I801_NOTKU;A0A1A8P8B6_9TELE;A0A1A8S3D4_9TELE;A0A1A8UU60_NOTFU;A0A8C6PIW4_NOTFU	ABHD5;ABHD5A	1-acylglycerol-3-phosphate O-acyltransferase ABHD5	4	0	2882.41		5826.13		2598.03	2055.41	5221.1		1342.79	2418.6	1356.33			2530.21	1991.7																																																																				
A0A1A7ZSW6;A0A1A8C3H2;A0A1A8DV94;A0A1A8H443;A0A1A8JX09;A0A1A8L2L9;A0A1A8QHI7	A0A1A7ZSW6_NOTFU;A0A1A8C3H2_NOTKA;A0A1A8DV94_NOTKA;A0A1A8H443_9TELE;A0A1A8JX09_NOTKU;A0A1A8L2L9_9TELE;A0A1A8QHI7_9TELE	CNPY4	Canopy FGF signaling regulator 4	2	2																		1221.54		763.981	333.152		1304.23	770.344		2157.7	1017.9	861.763	1805.37		3723.82																															2040.44	1473.41					4067.83		2979.45		1935.05				1931.75				1651.77	2130.06		1007.83
